id,otel_ad,fiyat,imageurl,score,bolge,hava_alanina_uzakligi,denize_uzakligi,plaj,iskele,a_la_carte_restoran,asansor,acik_restoran,kapali_restoran,acik_havuz,kapali_havuz,bedensel_engelli_odasi,bar,su_kaydiragi,balo_salonu,kuafor,otopark,market,sauna,doktor,beach_voley,fitness,canli_eglence,wireless_internet,animasyon,sorf,parasut,arac_kiralama,kano,spa,masaj,masa_tenisi,cocuk_havuzu,cocuk_parki
10,Aydınbey Queen`s Palace Hotel,23120.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/08559/1050X700/tsr08559637737064732013827.jpg,0.8,Antalya Belek Kadriye ,20,750.0,2.0,0,2,1,1,1,2,1,1,4,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0
98,Larissa Sultans Beach Hotel,8976.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/00330/1050X700/tsr00330638161311474529945.jpg,0.8,Antalya Kemer Çamyuva ,65,50.0,2.0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1
35,Kirman Calyptus Resort Spa,23922.8,https://cdn.tatilsepeti.com/Files/Images/Tesis/11421/1050X700/tsr11421638489584928442328.jpg,8.5,Antalya Side ,60,400.0,2.0,1,2,1,1,1,1,1,0,6,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1
53,Ramada Resort Bodrum,22110.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/00093/1050X700/tsr00093638409303764059873.gif,7.7,Bodrum Bitez ,40,750.0,2.0,0,1,1,1,1,1,1,1,4,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0
445,Miranda Moral Beach Hotel,20659.2,https://cdn.tatilsepeti.com/Files/Images/Tesis/12309/1050X700/tsr12309637856232055793612.jpg,,Antalya Kemer ,0,,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,Morino Alaçatı,38400.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/13147/1050X700/tsr13147638205308332705927.jpg,,Çeşme Alaçatı ,67,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,Mira Su Hotel,4866.4,https://cdn.tatilsepeti.com/Files/Images/Tesis/12873/1050X700/tsr12873638188192173189437.jpg,0.7,Antalya Kemer Çamyuva ,64,300.0,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Sirius Deluxe Hotel,20160.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/04850/1050X700/tsr04850637593695536350269.jpg,8.5,Antalya Alanya ,110,0.0,2.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0
742,Payava Hotel By True Blue,23400.4,https://cdn.tatilsepeti.com/Files/Images/Tesis/12217/1050X700/tsr12217637910709985258841.jpg,,Antalya Kalkan ,123,200.0,,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
443,Meryem Ana,28800.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/03475/1050X700/tsr03475638439303660008461.jpg,8.2,Didim Altınkum ,75,,-1.0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1
886,More Hotel,6238.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/02789/1050X700/tsr02789638205357763346106.jpg,7.1,Antalya Kemer Beldibi ,35,50.0,-1.0,0,0,0,2,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
888,My Dream Alaçatı,18000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/11199/1050X700/tsr11199637310388997356144.jpg,,Çeşme Alaçatı ,68,,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
241,White City Resort Spa,18647.5,https://cdn.tatilsepeti.com/Files/Images/Tesis/03642/1050X700/tsr03642637545378287900369.jpg,7.2,Antalya Alanya Türkler ,110,0.0,2.0,1,3,1,1,1,3,1,1,5,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
446,Mustis Royal Plaza Hotel,12000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/13279/1050X700/tsr13279638500104886078115.jpg,,Marmaris Armutalan ,90,,,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
11,Belconti Resort Hotel,21234.2,https://cdn.tatilsepeti.com/Files/Images/Tesis/00279/1050X700/tsr00279638097400011801151.jpg,7.6,Antalya Belek İskele ,30,0.0,2.0,0,3,1,2,4,2,1,1,7,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
36,Kirman Sidemarin Beach Spa,26392.5,https://cdn.tatilsepeti.com/Files/Images/Tesis/08061/1050X700/tsr08061638489420375103844.jpg,8.8,Antalya Side ,60,0.0,2.0,1,4,1,1,1,1,1,0,8,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1
748,Route Hotel Adult Only +12,12513.6,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,Premier Nergis Beach,16392.4,https://cdn.tatilsepeti.com/Files/Images/Tesis/10608/1050X700/tsr10608637400884246279855.jpg,8.9,Marmaris Merkez Armutalan ,95,0.0,2.0,1,1,1,1,1,1,0,1,3,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0
127,Mysea Hotels Alara,12797.6,https://cdn.tatilsepeti.com/Files/Images/Tesis/06833/1050X700/tsr06833637841414796073950.jpg,5.6,Antalya Alanya Okurcalar ,100,0.0,2.0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0
744,Ramiz Alaçatı,8000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/13154/1050X700/tsr13154638199401017643046.jpg,,Çeşme Alaçatı ,0,,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,Mylome Luxury Hotel Resort,27907.2,https://cdn.tatilsepeti.com/Files/Images/Tesis/10616/1050X700/tsr10616637338813015222409.jpg,7.6,Antalya Alanya Okurcalar ,90,0.0,2.0,1,5,1,1,1,3,1,0,7,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
743,Pure Blanche,19370.8,https://cdn.tatilsepeti.com/Files/Images/Tesis/11072/1050X700/tsr11072638342718662283745.jpg,,Antalya Muratpaşa ,23,,,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
746,Rayana Hotel,9044.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/09931/1050X700/tsr09931637896084643666880.jpg,,Marmaris Bozburun ,135,50.0,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
745,Ramona Hotel,6594.6,https://cdn.tatilsepeti.com/Files/TesisResim/10138/tsr10138636981807507342868.jpg,7.8,Antalya Lara ,10,300.0,-1.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
747,Rose Garden Butik,7786.2,https://cdn.tatilsepeti.com/Files/TesisResim/06629/tsr06629636082524783795279.jpg,7.9,Didim Akbük ,133,100.0,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13,Bijal Hotel,13920.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/13933/1050X700/tsr13933638494004946908278.jpg,,Antalya Side ,68,,,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1
12,Bera Hotel Alanya,9240.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/02547/1050X700/tsr02547637957356572717330.jpg,7.5,Antalya Alanya Konaklı ,120,0.0,2.0,1,0,1,1,2,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0
447,Myra Hotel,9431.5,https://cdn.tatilsepeti.com/Files/Images/Tesis/02149/1050X700/tsr02149638455909421144889.jpg,6.5,Marmaris Siteler ,90,200.0,-1.0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
177,Saphir Resort Spa,24200.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/01661/1050X700/tsr01661637139190731390280.jpg,8.6,Antalya Alanya Okurcalar ,90,0.0,2.0,0,2,1,1,1,2,1,1,5,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1
128,Side Su Hotel,8210.5,https://cdn.tatilsepeti.com/Files/TesisResim/06817/tsr06817636194708784126822.jpg,,Antalya Side ,60,200.0,2.0,0,0,1,1,0,3,0,1,3,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0
308,Ege Palas Business Hotel,13484.3,https://cdn.tatilsepeti.com/Files/Images/Tesis/01046/1050X700/tsr01046638146583006392231.jpg,8.4,İzmir Alsancak ,18,,,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
37,Kirman Sidera Luxury Spa,27000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/00377/1050X700/tsr00377638481708111504702.jpg,8.5,Antalya Alanya Okurcalar ,90,0.0,2.0,1,5,1,1,1,2,1,1,5,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1
73,Vonresort Elite,32800.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/05003/1050X700/tsr05003637338632515834204.jpg,0.9,Antalya Side Çolaklı ,55,0.0,2.0,1,7,1,1,1,3,1,0,7,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
339,Quadas Hotel,11880.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/07675/1050X700/tsr07675638429997103370975.jpg,9.1,Marmaris İçmeler ,90,0.0,2.0,0,0,1,1,1,1,0,1,2,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0
209,Nirvana Cosmopolitan Hotel,39511.8,https://cdn.tatilsepeti.com/Files/Images/Tesis/10550/1050X700/tsr10550637595232737219897.jpg,8.6,Antalya Lara Kundu ,0,0.0,2.0,1,5,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
749,Royal Hayat Hotel,12000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/13723/1050X700/tsr13723638418793615460987.jpg,,Antalya Kaleiçi ,10,,-1.0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0
750,Salbakos Herakleia Boutique Hotel,20000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/07814/1050X700/tsr07814637538181670763764.jpg,0.9,Çeşme Alaçatı ,80,750.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
242,Wind Of Lara Hotel Spa,24684.8,https://cdn.tatilsepeti.com/Files/Images/Tesis/05584/1050X700/tsr05584638036817775058752.jpg,0.8,Antalya Lara ,12,750.0,,0,3,1,3,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1
38,Laguna Beach Alya Resort Spa,17486.4,https://cdn.tatilsepeti.com/Files/Images/Tesis/05764/1050X700/tsr05764638204330979614303.jpg,8.3,Antalya Alanya Okurcalar ,90,100.0,2.0,0,1,0,1,1,4,0,0,4,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0
14,Boyalık Beach Hotel Spa Thermal Resort,43040.4,https://cdn.tatilsepeti.com/Files/Images/Tesis/04017/1050X700/tsr04017638357559121600247.jpg,7.8,Çeşme Boyalık ,90,0.0,2.0,1,0,1,1,1,2,2,1,2,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1
340,Ramada By Wyndham İzmir Aliağa,13785.4,https://cdn.tatilsepeti.com/Files/Images/Tesis/12064/1050X700/tsr12064637762920849586853.jpg,,İzmir Aliağa ,84,600.0,,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
751,Salinas Wooden Houses,6400.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/09617/1050X700/tsr09617637853401143369350.jpg,9.4,Antalya Olimpos ,100,750.0,,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
74,Wome Deluxe Hotel,29700.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/05645/1050X700/tsr05645637245409849647672.jpg,0.8,Antalya Alanya Avsallar ,70,0.0,2.0,1,1,1,1,1,12,1,0,4,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1
448,Özlem Garden Hotel,5672.8,https://cdn.tatilsepeti.com/Files/Images/Tesis/04395/1050X700/tsr04395638399014473339839.jpg,9.7,Antalya Side ,64,0.0,2.0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0
210,Notion Kesre Beach Hotel Spa,17570.5,https://cdn.tatilsepeti.com/Files/Images/Tesis/04887/1050X700/tsr04887638243509265503998.jpg,8.1,İzmir Özdere ,40,0.0,2.0,0,0,1,1,1,1,1,1,4,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0
129,Aurasia Deluxe Hotel,7688.5,https://cdn.tatilsepeti.com/Files/Images/Tesis/12927/1050X700/tsr12927638133665289533963.jpg,7.9,Marmaris Siteler ,96,50.0,,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
582,May Park Hotel,6588.2,https://cdn.tatilsepeti.com/Files/Images/Tesis/02275/1050X700/tsr02275638464493528023458.jpg,0.7,İzmir Konak ,18,,,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
583,Mb City Hotel,7925.2,https://cdn.tatilsepeti.com/Files/Images/Tesis/07708/1050X700/tsr07708638411942503921913.jpg,0.8,İzmir Alsancak ,0,,,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,Dragut Point North Hotel,7468.4,https://cdn.tatilsepeti.com/Files/Images/Tesis/04292/1050X700/tsr04292638060075276850907.jpg,6.9,Bodrum Turgutreis ,55,0.0,2.0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0
15,Champion Holiday Village,30240.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/06840/1050X700/tsr06840638264035980593475.jpg,7.8,Antalya Kemer Beldibi ,45,0.0,2.0,1,2,1,1,1,1,0,1,3,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
341,Ramada Hotel Suites İzmir Kemalpaşa,12806.4,https://cdn.tatilsepeti.com/Files/TesisResim/05586/tsr05586635780080859410367.jpg,0.9,İzmir Kemalpaşa ,38,750.0,,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
75,Yasmin Bodrum Resort,13323.1,https://cdn.tatilsepeti.com/Files/Images/Tesis/11419/1050X700/tsr11419637604797355036073.jpg,0.8,Bodrum Gümüşlük ,50,0.0,2.0,1,1,1,1,1,1,0,1,5,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
752,Sea View Otel,16680.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/04513/1050X700/tsr04513637341455020439425.jpg,,Antalya Kaş Küçükçakıl Mevkii ,160,0.0,,0,1,0,1,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
243,Xanadu Island Bodrum,23538.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/02811/1050X700/tsr02811637469245591028048.jpg,8.1,Bodrum Akyarlar ,50,0.0,2.0,1,2,0,1,1,2,1,1,7,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1
39,Limak Atlantis Deluxe Hotel Resort,15849.6,https://cdn.tatilsepeti.com/Files/Images/Tesis/00738/1050X700/tsr00738638452344194520331.jpg,8.3,Antalya Belek İleribaşı ,35,0.0,2.0,1,5,1,1,1,5,1,1,4,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
449,Reis Maris Hotel,4727.3,https://cdn.tatilsepeti.com/Files/Images/Tesis/11684/1050X700/tsr11684637903229810985214.jpg,,Marmaris Merkez ,94,100.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,Serez Otel Alaçatı By La Mira,8500.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/13062/1050X700/tsr13062638173274604868846.jpg,,Çeşme Alaçatı ,90,750.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,Flora Bodrum Hotel,9000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/00523/1050X700/tsr00523638427283207480779.jpg,7.4,Bodrum Gümbet ,35,50.0,-1.0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
753,Selimhan Otel Selimiye,15292.0,https://cdn.tatilsepeti.com/Files/TesisResim/06182/tsr06182635940964410519944.jpg,,Marmaris Selimiye ,131,,2.0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
211,Pirate`s Beach Club,20790.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/00066/1050X700/tsr00066637306169052766372.jpg,8.9,Antalya Kemer Tekirova ,70,200.0,2.0,1,3,0,1,1,4,0,1,6,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
342,Ramitos Hotel Turunç,19576.8,https://cdn.tatilsepeti.com/Files/Images/Tesis/13316/1050X700/tsr13316638255500344815789.jpg,,Marmaris Turunç ,120,750.0,2.0,0,1,1,1,1,1,0,0,2,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
132,Mio Mare Resort,7870.9,https://cdn.tatilsepeti.com/Files/Images/Tesis/12759/1050X700/tsr12759638090325543295130.jpg,6.3,Bodrum Akyarlar ,55,0.0,-1.0,0,2,0,1,1,1,0,0,2,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1
755,Side Erenler Hotel,9000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/09766/1050X700/tsr09766637637541710535024.jpg,,Antalya Side ,60,100.0,-1.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
16,Club Paradiso,27900.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/00317/1050X700/tsr00317637698264083083232.jpg,8.1,Antalya Alanya Kestel ,130,750.0,2.0,0,2,1,1,1,3,1,1,8,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
450,Relax Beach Hotel,15300.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/12483/1050X700/tsr12483638326448295344635.jpg,7.6,Antalya Alanya ,130,,2.0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
40,Limak Lara Deluxe Hotel Resort,18707.2,https://cdn.tatilsepeti.com/Files/Images/Tesis/01540/1050X700/tsr01540638496346230003166.jpg,7.7,Antalya Lara Kundu ,13,0.0,2.0,1,4,1,1,1,3,1,1,8,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1
76,Adalya Resort Spa Adults Only,29907.3,https://cdn.tatilsepeti.com/Files/Images/Tesis/04859/1050X700/tsr04859637862477766264296.jpg,7.3,Antalya Side Evrenseki ,65,0.0,2.0,0,3,1,1,1,2,1,1,5,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
756,Side Güneş Pansiyon,6210.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/12822/1050X700/tsr12822638121377552561633.jpg,,Antalya Manavgat ,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Club Side Coast Hotel,29440.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/02478/1050X700/tsr02478638399793822551982.jpg,7.6,Antalya Side Çolaklı ,60,300.0,2.0,0,2,0,1,1,1,0,0,4,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1
343,Rammos Managed By Dedeman,17660.6,https://cdn.tatilsepeti.com/Files/Images/Tesis/12314/1050X700/tsr12314638100660733385177.jpg,,Bodrum Turgutreis ,53,0.0,2.0,0,2,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
244,Xanadu Resort Hotel,26573.4,https://cdn.tatilsepeti.com/Files/Images/Tesis/00293/1050X700/tsr00293637242005196688331.jpg,8.4,Antalya Belek Acısu Mevkii ,40,,2.0,1,6,1,1,1,2,1,0,6,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
133,Bitez Garden Life,9294.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/08511/1050X700/tsr08511637254200026824086.jpg,0.7,Bodrum Bitez ,45,100.0,2.0,0,1,0,1,1,3,0,0,3,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0
757,Signature Alaçatı,15651.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/12062/1050X700/tsr12062637761248092892105.jpg,,Çeşme Alaçatı ,76,750.0,-1.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
889,Naturella Apart Hotel,34187.5,https://cdn.tatilsepeti.com/Files/Images/Tesis/12175/1050X700/tsr12175637867543582888357.jpg,,Antalya Kemer ,0,600.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
451,Sealine Suite Hotel,12240.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/11405/1050X700/tsr11405637489870217448672.jpg,,Antalya Alanya ,120,300.0,2.0,0,1,0,1,1,2,0,0,2,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0
77,Altis Resort Hotel Spa,27600.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/07296/1050X700/tsr07296637982265787292234.jpg,8.1,Antalya Belek Taşlıburun ,31,0.0,2.0,1,0,1,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1
41,Limak Limra Hotel Resort,21000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/00024/1050X700/tsr00024638469800196060192.jpg,7.9,Antalya Kemer Kiriş ,75,0.0,2.0,1,5,1,1,1,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
344,Regulus Gümbet Beach Resort,7102.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/13812/1050X700/tsr13812638460354218470944.jpg,,Bodrum Gümbet ,45,0.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18,Commodore Elite Suites Spa,33840.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/03648/1050X700/tsr03648637308626452936385.jpg,9.4,Antalya Side Evrenseki ,55,0.0,2.0,0,2,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0
134,Astoria Beach Hotel,4656.9,https://cdn.tatilsepeti.com/Files/Images/Tesis/12527/1050X700/tsr12527637921381626897739.jpg,7.2,Marmaris İçmeler ,90,50.0,-1.0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0
212,Port Nature Luxury Resort Hotel Spa,24144.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/04275/1050X700/tsr04275638464537279448941.jpg,7.4,Antalya Belek Boğazkent ,40,0.0,2.0,1,5,1,1,1,2,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78,Beach Club Doğanay,16976.4,https://cdn.tatilsepeti.com/Files/Images/Tesis/02240/1050X700/tsr02240638030753124569478.jpg,8.4,Antalya Alanya Konaklı ,45,,2.0,1,1,1,1,1,2,1,1,4,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1
42,Lonicera Resort Spa Hotel,14560.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/06713/1050X700/tsr06713638149153195606553.jpg,8.8,Antalya Alanya Avsallar ,98,0.0,2.0,0,1,1,1,1,4,2,1,11,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
453,Side Beach Club,10276.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/13947/1050X700/tsr13947638494222264180723.jpg,,Antalya Side ,0,,-1.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,Rich Melissa Hotel,7752.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/02692/1050X700/tsr02692638427265298478494.jpg,7.5,Antalya Kemer Merkez ,60,750.0,-1.0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0
452,Selin Otel Spa Belek,6017.9,https://cdn.tatilsepeti.com/Files/Images/Tesis/13045/1050X700/tsr13045638173442397729831.jpg,,Antalya Belek ,25,,-1.0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0
431,Kolibri Hotel,6967.2,https://cdn.tatilsepeti.com/Files/Images/Tesis/06851/1050X700/tsr06851638011951778518671.jpg,0.7,Antalya Alanya ,100,100.0,2.0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
245,Diamond Hill Resort,12960.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/13841/1050X700/tsr13841638460097921851820.jpg,,Antalya Alanya Tosmur ,125,50.0,2.0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1
19,Cornelia De Luxe Resort,32640.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/13615/1050X700/tsr13615638477512732364033.jpg,,Antalya Belek Serik ,35,0.0,2.0,1,5,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0
